Center of Mass (Angs):
	   0.0003170507	  -0.0001362751	  -0.0744467813
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0007223499	  -0.0061093507	   5.8970839325
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003067567	  -0.0001351468	  -0.0743305472
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0000897346	  -0.0067671712	   5.8998336240
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003045646	  -0.0001388500	  -0.0741644355
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0000134658	  -0.0070521998	   5.9020059231
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003093241	  -0.0001458487	  -0.0740242453
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0008828263	  -0.0070103206	   5.9026322170
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003182524	  -0.0001549297	  -0.0739185433
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0020335162	  -0.0065900254	   5.9000886404
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003245246	  -0.0001597911	  -0.0738842294
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0027877047	  -0.0062075432	   5.8934964463
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003243390	  -0.0001577987	  -0.0739309174
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0026595647	  -0.0061280136	   5.8890708385
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003200748	  -0.0001519148	  -0.0739978318
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0020161140	  -0.0062622572	   5.8866602096
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003139726	  -0.0001439986	  -0.0740238408
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0012022536	  -0.0065473462	   5.8844678745
