	CMx	CMy	CMz
	   0.0002826341	  -0.0001673775	  -0.1635123234
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0032793087	   0.0014883723	 -14.6060848861
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0002853379	  -0.0001665944	  -0.1636261638
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0011350578	   0.0008878301	 -14.6646495275
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0002898830	  -0.0001691261	  -0.1637744890
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0015511795	  -0.0003994976	 -14.7332652223
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0002961499	  -0.0001750209	  -0.1639451642
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0033270304	  -0.0017370265	 -14.7959747296
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003025291	  -0.0001821121	  -0.1640984789
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0031565204	  -0.0023426372	 -14.8342310805
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003074207	  -0.0001875501	  -0.1641942663
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0014129804	  -0.0019940967	 -14.8459570131
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003105881	  -0.0001902599	  -0.1642394778
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0008628306	  -0.0010747310	 -14.8446105958
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003124831	  -0.0001904834	  -0.1642468931
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0025477492	   0.0000011114	 -14.8428736975
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003132612	  -0.0001892106	  -0.1642188760
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0027597261	   0.0008012056	 -14.8485402586
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003136413	  -0.0001884161	  -0.1641614630
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0013684144	   0.0007122130	 -14.8602416539
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003141073	  -0.0001895580	  -0.1640741794
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0006930788	  -0.0000511698	 -14.8696255099
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003149434	  -0.0001932271	  -0.1639312562
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0024149478	  -0.0009732302	 -14.8705515887
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003160070	  -0.0001995445	  -0.1636999565
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0032040669	  -0.0017635768	 -14.8561671340
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003167059	  -0.0002063611	  -0.1634000118
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0024348237	  -0.0019279511	 -14.8255418612
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003163481	  -0.0002104495	  -0.1631245434
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0006830937	  -0.0012630148	 -14.7931076922
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003152172	  -0.0002112614	  -0.1629123703
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0008231598	  -0.0003627901	 -14.7711380367
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003136891	  -0.0002106446	  -0.1626864159
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0017563337	   0.0004215108	 -14.7561520125
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003117907	  -0.0002100436	  -0.1623395142
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0018563414	   0.0009405666	 -14.7422419842
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003100522	  -0.0002109882	  -0.1618250701
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0008983677	   0.0009260487	 -14.7276362194
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003093848	  -0.0002144223	  -0.1612325674
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0003821549	   0.0003544185	 -14.7132096275
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003099868	  -0.0002192106	  -0.1607346106
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0011930658	  -0.0004221790	 -14.7013387807
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003111552	  -0.0002234824	  -0.1603604668
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0012640007	  -0.0010453980	 -14.6928040980
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003122836	  -0.0002267916	  -0.1599977184
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0006730441	  -0.0012414557	 -14.6864996597
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003128633	  -0.0002286131	  -0.1595592394
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0002366308	  -0.0010889688	 -14.6824748609
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003123558	  -0.0002284861	  -0.1590262414
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0009345726	  -0.0005222251	 -14.6807259625
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003108843	  -0.0002270548	  -0.1584098593
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0012701954	   0.0001022661	 -14.6804451301
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003089744	  -0.0002258743	  -0.1577151400
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0010205417	   0.0007215883	 -14.6782657093
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003076180	  -0.0002265806	  -0.1569610674
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0000592902	   0.0006926211	 -14.6707379151
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003077807	  -0.0002300792	  -0.1562652047
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0008098323	   0.0002853603	 -14.6576407857
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003093385	  -0.0002347530	  -0.1557781511
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0008446819	  -0.0002357739	 -14.6445893491
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003112472	  -0.0002387394	  -0.1554433002
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0004928093	  -0.0006964409	 -14.6358254109
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003131711	  -0.0002421520	  -0.1550665917
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0000194086	  -0.0009320026	 -14.6315633786
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003148544	  -0.0002449313	  -0.1544702379
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0005318942	  -0.0010450146	 -14.6337033038
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003156229	  -0.0002462582	  -0.1535691456
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0007826514	  -0.0008671724	 -14.6463260345
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003150114	  -0.0002457347	  -0.1524787545
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0005518082	  -0.0004621862	 -14.6697668026
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003135863	  -0.0002443776	  -0.1513848411
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0003217166	   0.0000351144	 -14.6990743458
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003126306	  -0.0002438867	  -0.1503468464
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0012883657	   0.0003229116	 -14.7293977155
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003134346	  -0.0002457205	  -0.1493316671
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0017929514	   0.0004461990	 -14.7577367337
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003167436	  -0.0002501736	  -0.1484139859
Ground state dipole moment (Debye):
